会話ID,話者ID,話者ラベル,話者ID改,音声ファイル名
W010_001a,W010_001,IC01_堂本,W010_001,W010_001a_IC01.wav
W010_001a,W010_002,IC02_新島,W010_002,W010_001a_IC02.wav
W010_001b,W010_001,IC01_堂本,W010_001,W010_001b_IC01.wav
W010_001b,W010_002,IC02_新島,W010_002,W010_001b_IC02.wav
W011_001a,W011_001,IC01_百田,W011_001,W011_001a_IC01.wav
W011_001a,W011_002,N20A_鎌江,W011_002,--
W011_001a,W011_003,N10A_沢島,W011_003,--
W011_001b,W011_001,IC01_百田,W011_001,W011_001b_IC01.wav
W011_001b,W011_002,N20A_鎌江,W011_002,--
W011_001b,W011_003,N10A_沢島,W011_003,--
